ensg1	ensg2	score	interaction	direction	evidence_code
ENSG00000124214	ENSG00000153187	0.53	PPI	undirected	PIA
ENSG00000146122	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000153914	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000101161	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000153707	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000126804	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000162664	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000108055	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000119335	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000133019	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000196214	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000273559	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000171530	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000025796	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000109971	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000198626	ENSG00000135679	0.52	PPI	undirected	PIA
ENSG00000153037	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000166598	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000078018	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000254772	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000198626	ENSG00000135679	0.52	PPI	undirected	PIA
ENSG00000177606	ENSG00000135679	0.52	PPI	undirected	PIA
ENSG00000177606	ENSG00000135679	0.52	PPI	undirected	PIA
ENSG00000104722	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000130522	ENSG00000135679	0.52	PPI	undirected	PIA
ENSG00000120885	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000124733	ENSG00000135679	0.40	PPI	undirected	PIA
ENSG00000175387	ENSG00000166681	0.40	PPI	undirected	PIA
ENSG00000154237	ENSG00000115306	0.35	PPI	undirected	PIA
ENSG00000108946	ENSG00000115306	0.40	PPI	undirected	PIA
ENSG00000130559	ENSG00000115306	0.44	PPI	undirected	PIA
ENSG00000145335	ENSG00000115306	0.35	PPI	undirected	PIA
ENSG00000127824	ENSG00000101412	0.40	PPI	undirected	PIA
ENSG00000115415	ENSG00000101412	0.52	PPI	undirected	PIA
ENSG00000182768	ENSG00000101412	0.40	PPI	undirected	PIA
ENSG00000134121	ENSG00000101412	0.40	PPI	undirected	PIA
ENSG00000135679	ENSG00000119335	0.40	PPI	undirected	PIA
ENSG00000167085	ENSG00000119335	0.40	PPI	undirected	PIA
ENSG00000104529	ENSG00000119335	0.40	PPI	undirected	PIA
ENSG00000108946	ENSG00000119335	0.52	PPI	undirected	PIA
ENSG00000136997	ENSG00000119335	0.40	PPI	undirected	PIA
ENSG00000170345	ENSG00000119335	0.40	PPI	undirected	PIA
ENSG00000108946	ENSG00000119335	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000067057	0.35	PPI	undirected	PIA
ENSG00000145335	ENSG00000142319	0.58	PPI	undirected	PIA
ENSG00000145335	ENSG00000142319	0.58	PPI	undirected	PIA
ENSG00000067955	ENSG00000114270	0.40	PPI	undirected	PIA
ENSG00000175582	ENSG00000107282	0.63	PPI	undirected	PIA
ENSG00000142192	ENSG00000107282	0.46	PPI	undirected	PIA
ENSG00000154917	ENSG00000107282	0.63	PPI	undirected	PIA
ENSG00000175582	ENSG00000107282	0.37	PPI	undirected	PIA
ENSG00000154917	ENSG00000107282	0.63	PPI	undirected	PIA
ENSG00000175582	ENSG00000107282	0.63	PPI	undirected	PIA
ENSG00000123908	ENSG00000004478	0.50	PPI	undirected	PIA
ENSG00000123908	ENSG00000004478	0.50	PPI	undirected	PIA
ENSG00000124214	ENSG00000089009	0.53	PPI	undirected	PIA
ENSG00000188906	ENSG00000108528	0.35	PPI	undirected	PIA
ENSG00000109320	ENSG00000151914	0.40	PPI	undirected	PIA
ENSG00000113580	ENSG00000118058	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000176619	0.40	PPI	undirected	PIA
ENSG00000067955	ENSG00000115816	0.40	PPI	undirected	PIA
ENSG00000101412	ENSG00000162191	0.40	PPI	undirected	PIA
ENSG00000159363	ENSG00000104044	0.37	PPI	undirected	PIA
ENSG00000188906	ENSG00000128245	0.62	PPI	undirected	PIA
ENSG00000188906	ENSG00000128245	0.62	PPI	undirected	PIA
ENSG00000145335	ENSG00000128245	0.64	PPI	undirected	PIA
ENSG00000145335	ENSG00000128245	0.27	PPI	undirected	PIA
ENSG00000136997	ENSG00000003147	0.40	PPI	undirected	PIA
ENSG00000134954	ENSG00000116754	0.57	PPI	undirected	PIA
ENSG00000135457	ENSG00000081189	0.40	PPI	undirected	PIA
ENSG00000158796	ENSG00000084234	0.52	PPI	undirected	PIA
ENSG00000134954	ENSG00000084234	0.40	PPI	undirected	PIA
ENSG00000171223	ENSG00000084234	0.40	PPI	undirected	PIA
ENSG00000177606	ENSG00000084234	0.57	PPI	undirected	PIA
ENSG00000158796	ENSG00000084234	0.52	PPI	undirected	PIA
ENSG00000115053	ENSG00000125618	0.40	PPI	undirected	PIA
ENSG00000198498	ENSG00000125618	0.40	PPI	undirected	PIA
ENSG00000111897	ENSG00000125618	0.52	PPI	undirected	PIA
ENSG00000124214	ENSG00000102081	0.43	PPI	undirected	PIA
ENSG00000124214	ENSG00000102081	0.43	PPI	undirected	PIA
ENSG00000204231	ENSG00000138814	0.40	PPI	undirected	PIA
ENSG00000113580	ENSG00000138814	0.40	PPI	undirected	PIA
ENSG00000124214	ENSG00000135829	0.58	PPI	undirected	PIA
ENSG00000108946	ENSG00000149136	0.40	PPI	undirected	PIA
ENSG00000170345	ENSG00000118200	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000166750	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000162521	0.35	PPI	undirected	PIA
ENSG00000112096	ENSG00000136193	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000030066	0.35	PPI	undirected	PIA
ENSG00000067715	ENSG00000135457	0.40	PPI	undirected	PIA
ENSG00000091039	ENSG00000135457	0.40	PPI	undirected	PIA
ENSG00000152661	ENSG00000135457	0.40	PPI	undirected	PIA
ENSG00000164924	ENSG00000135457	0.40	PPI	undirected	PIA
ENSG00000086758	ENSG00000135457	0.40	PPI	undirected	PIA
ENSG00000108654	ENSG00000135457	0.40	PPI	undirected	PIA
ENSG00000107581	ENSG00000135457	0.40	PPI	undirected	PIA
ENSG00000122257	ENSG00000135457	0.40	PPI	undirected	PIA
ENSG00000175387	ENSG00000135457	0.40	PPI	undirected	PIA
ENSG00000138326	ENSG00000135457	0.40	PPI	undirected	PIA
ENSG00000166228	ENSG00000155980	0.40	PPI	undirected	PIA
ENSG00000204231	ENSG00000155980	0.40	PPI	undirected	PIA
ENSG00000135679	ENSG00000155980	0.40	PPI	undirected	PIA
ENSG00000185591	ENSG00000170004	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000067369	0.35	PPI	undirected	PIA
ENSG00000159363	ENSG00000169223	0.37	PPI	undirected	PIA
ENSG00000188906	ENSG00000126602	0.35	PPI	undirected	PIA
ENSG00000175387	ENSG00000151150	0.57	PPI	undirected	PIA
ENSG00000188906	ENSG00000117751	0.44	PPI	undirected	PIA
ENSG00000188906	ENSG00000168040	0.50	PPI	undirected	PIA
ENSG00000116288	ENSG00000168040	0.65	PPI	undirected	PIA
ENSG00000116288	ENSG00000168040	0.65	PPI	undirected	PIA
ENSG00000188906	ENSG00000122565	0.35	PPI	undirected	PIA
ENSG00000154237	ENSG00000114423	0.44	PPI	undirected	PIA
ENSG00000188906	ENSG00000175166	0.35	PPI	undirected	PIA
ENSG00000175387	ENSG00000100650	0.40	PPI	undirected	PIA
ENSG00000113580	ENSG00000100650	0.40	PPI	undirected	PIA
ENSG00000136717	ENSG00000152422	0.63	PPI	undirected	PIA
ENSG00000188906	ENSG00000087365	0.35	PPI	undirected	PIA
ENSG00000175387	ENSG00000087365	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000163251	0.27	PPI	undirected	PIA
ENSG00000188906	ENSG00000101096	0.56	PPI	undirected	PIA
ENSG00000188906	ENSG00000101096	0.56	PPI	undirected	PIA
ENSG00000188906	ENSG00000258947	0.48	PPI	undirected	PIA
ENSG00000188906	ENSG00000258947	0.48	PPI	undirected	PIA
ENSG00000123908	ENSG00000187840	0.52	PPI	undirected	PIA
ENSG00000123908	ENSG00000187840	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000148660	0.35	PPI	undirected	PIA
ENSG00000147364	ENSG00000055130	0.58	PPI	undirected	PIA
ENSG00000100225	ENSG00000055130	0.35	PPI	undirected	PIA
ENSG00000151876	ENSG00000055130	0.69	PPI	undirected	PIA
ENSG00000113580	ENSG00000108094	0.40	PPI	undirected	PIA
ENSG00000170345	ENSG00000108094	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000118508	0.60	PPI	undirected	PIA
ENSG00000188906	ENSG00000118508	0.60	PPI	undirected	PIA
ENSG00000188906	ENSG00000118508	0.60	PPI	undirected	PIA
ENSG00000188906	ENSG00000118508	0.60	PPI	undirected	PIA
ENSG00000188906	ENSG00000115275	0.35	PPI	undirected	PIA
ENSG00000084764	ENSG00000197694	0.35	PPI	undirected	PIA
ENSG00000154237	ENSG00000197694	0.35	PPI	undirected	PIA
ENSG00000174953	ENSG00000067955	0.40	PPI	undirected	PIA
ENSG00000104388	ENSG00000067955	0.40	PPI	undirected	PIA
ENSG00000064102	ENSG00000067955	0.52	PPI	undirected	PIA
ENSG00000167004	ENSG00000067955	0.40	PPI	undirected	PIA
ENSG00000151914	ENSG00000067955	0.40	PPI	undirected	PIA
ENSG00000064102	ENSG00000067955	0.52	PPI	undirected	PIA
ENSG00000136942	ENSG00000067955	0.40	PPI	undirected	PIA
ENSG00000113643	ENSG00000067955	0.40	PPI	undirected	PIA
ENSG00000142875	ENSG00000067955	0.40	PPI	undirected	PIA
ENSG00000007237	ENSG00000067955	0.40	PPI	undirected	PIA
ENSG00000067715	ENSG00000067955	0.40	PPI	undirected	PIA
ENSG00000135679	ENSG00000058335	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000175216	0.35	PPI	undirected	PIA
ENSG00000141380	ENSG00000157193	0.40	PPI	undirected	PIA
ENSG00000154237	ENSG00000144560	0.44	PPI	undirected	PIA
ENSG00000188906	ENSG00000130254	0.35	PPI	undirected	PIA
ENSG00000153234	ENSG00000107581	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000102606	0.72	PPI	undirected	PIA
ENSG00000188906	ENSG00000102606	0.72	PPI	undirected	PIA
ENSG00000143418	ENSG00000102606	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000102606	0.72	PPI	undirected	PIA
ENSG00000188906	ENSG00000102606	0.72	PPI	undirected	PIA
ENSG00000188906	ENSG00000102606	0.72	PPI	undirected	PIA
ENSG00000188906	ENSG00000113657	0.44	PPI	undirected	PIA
ENSG00000113580	ENSG00000156976	0.40	PPI	undirected	PIA
ENSG00000166228	ENSG00000135525	0.40	PPI	undirected	PIA
ENSG00000135679	ENSG00000117906	0.40	PPI	undirected	PIA
ENSG00000151967	ENSG00000105701	0.40	PPI	undirected	PIA
ENSG00000109320	ENSG00000115290	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000131051	0.35	PPI	undirected	PIA
ENSG00000168036	ENSG00000131051	0.40	PPI	undirected	PIA
ENSG00000067955	ENSG00000152583	0.40	PPI	undirected	PIA
ENSG00000232810	ENSG00000152583	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000143815	0.35	PPI	undirected	PIA
ENSG00000168040	ENSG00000064012	0.97	PPI	undirected	PIA
ENSG00000168040	ENSG00000064012	0.97	PPI	undirected	PIA
ENSG00000168040	ENSG00000064012	0.97	PPI	undirected	PIA
ENSG00000168040	ENSG00000064012	0.97	PPI	undirected	PIA
ENSG00000168040	ENSG00000064012	0.97	PPI	undirected	PIA
ENSG00000168040	ENSG00000064012	0.97	PPI	undirected	PIA
ENSG00000273841	ENSG00000111642	0.40	PPI	undirected	PIA
ENSG00000175387	ENSG00000175550	0.40	PPI	undirected	PIA
ENSG00000172466	ENSG00000075292	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000108424	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000137497	0.35	PPI	undirected	PIA
ENSG00000159363	ENSG00000118363	0.37	PPI	undirected	PIA
ENSG00000188906	ENSG00000163636	0.35	PPI	undirected	PIA
ENSG00000130522	ENSG00000168385	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000108883	0.35	PPI	undirected	PIA
ENSG00000135679	ENSG00000129675	0.40	PPI	undirected	PIA
ENSG00000136997	ENSG00000169925	0.52	PPI	undirected	PIA
ENSG00000164885	ENSG00000176749	0.44	PPI	undirected	PIA
ENSG00000123908	ENSG00000110958	0.50	PPI	undirected	PIA
ENSG00000123908	ENSG00000110958	0.50	PPI	undirected	PIA
ENSG00000123908	ENSG00000110958	0.50	PPI	undirected	PIA
ENSG00000188342	ENSG00000112079	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000009335	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000189091	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000160633	0.35	PPI	undirected	PIA
ENSG00000163728	ENSG00000141380	0.40	PPI	undirected	PIA
ENSG00000055044	ENSG00000141380	0.40	PPI	undirected	PIA
ENSG00000107581	ENSG00000141380	0.40	PPI	undirected	PIA
ENSG00000177606	ENSG00000141380	0.40	PPI	undirected	PIA
ENSG00000141510	ENSG00000140396	0.40	PPI	undirected	PIA
ENSG00000151967	ENSG00000103657	0.40	PPI	undirected	PIA
ENSG00000082805	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000089199	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000163956	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000109111	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000156482	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000170144	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000165632	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000126217	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000011143	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000196535	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000067715	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000147419	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000173473	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000144381	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000142168	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000156976	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000087460	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000163904	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000116754	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000089048	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000056097	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000164347	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000145425	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000104722	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000143153	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000158417	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000047410	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000196591	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000170345	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000163682	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000100354	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000148296	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000118418	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000103994	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000130810	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000095637	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000177606	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000160678	ENSG00000175387	0.40	PPI	undirected	PIA
ENSG00000067560	ENSG00000175387	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000130706	0.35	PPI	undirected	PIA
ENSG00000124214	ENSG00000148798	0.43	PPI	undirected	PIA
ENSG00000124214	ENSG00000148798	0.43	PPI	undirected	PIA
ENSG00000188906	ENSG00000095261	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000167986	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000105401	0.85	PPI	undirected	PIA
ENSG00000188906	ENSG00000105401	0.85	PPI	undirected	PIA
ENSG00000188906	ENSG00000105401	0.85	PPI	undirected	PIA
ENSG00000188906	ENSG00000105401	0.85	PPI	undirected	PIA
ENSG00000188906	ENSG00000105401	0.85	PPI	undirected	PIA
ENSG00000188906	ENSG00000105401	0.85	PPI	undirected	PIA
ENSG00000188906	ENSG00000102054	0.35	PPI	undirected	PIA
ENSG00000171530	ENSG00000273841	0.40	PPI	undirected	PIA
ENSG00000169020	ENSG00000273841	0.40	PPI	undirected	PIA
ENSG00000162191	ENSG00000273841	0.40	PPI	undirected	PIA
ENSG00000149557	ENSG00000273841	0.40	PPI	undirected	PIA
ENSG00000127616	ENSG00000273841	0.40	PPI	undirected	PIA
ENSG00000161970	ENSG00000273841	0.40	PPI	undirected	PIA
ENSG00000164548	ENSG00000273841	0.40	PPI	undirected	PIA
ENSG00000138326	ENSG00000273841	0.40	PPI	undirected	PIA
ENSG00000140396	ENSG00000273841	0.40	PPI	undirected	PIA
ENSG00000142192	ENSG00000273841	0.40	PPI	undirected	PIA
ENSG00000140367	ENSG00000273841	0.40	PPI	undirected	PIA
ENSG00000145362	ENSG00000273841	0.40	PPI	undirected	PIA
ENSG00000135679	ENSG00000106089	0.40	PPI	undirected	PIA
ENSG00000130202	ENSG00000113758	0.43	PPI	undirected	PIA
ENSG00000171862	ENSG00000113758	0.52	PPI	undirected	PIA
ENSG00000164885	ENSG00000113758	0.44	PPI	undirected	PIA
ENSG00000121966	ENSG00000113758	0.35	PPI	undirected	PIA
ENSG00000171862	ENSG00000113758	0.52	PPI	undirected	PIA
ENSG00000130396	ENSG00000113758	0.54	PPI	undirected	PIA
ENSG00000171862	ENSG00000113758	0.52	PPI	undirected	PIA
ENSG00000084764	ENSG00000113758	0.35	PPI	undirected	PIA
ENSG00000177707	ENSG00000113758	0.27	PPI	undirected	PIA
ENSG00000154237	ENSG00000113758	0.35	PPI	undirected	PIA
ENSG00000113758	ENSG00000113758	0.40	PPI	undirected	PIA
ENSG00000121966	ENSG00000113758	0.70	PPI	undirected	PIA
ENSG00000113758	ENSG00000113758	0.40	PPI	undirected	PIA
ENSG00000113758	ENSG00000113758	0.40	PPI	undirected	PIA
ENSG00000130396	ENSG00000113758	0.54	PPI	undirected	PIA
ENSG00000121966	ENSG00000113758	0.70	PPI	undirected	PIA
ENSG00000121966	ENSG00000113758	0.70	PPI	undirected	PIA
ENSG00000121966	ENSG00000113758	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000197062	0.44	PPI	undirected	PIA
ENSG00000134954	ENSG00000001630	0.40	PPI	undirected	PIA
ENSG00000175387	ENSG00000138688	0.40	PPI	undirected	PIA
ENSG00000159363	ENSG00000115977	0.51	PPI	undirected	PIA
ENSG00000177606	ENSG00000050438	0.40	PPI	undirected	PIA
ENSG00000078747	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000150316	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000137077	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000114861	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000168101	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000130340	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000097007	ENSG00000154237	0.59	PPI	undirected	PIA
ENSG00000128266	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000150455	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000146648	ENSG00000154237	0.54	PPI	undirected	PIA
ENSG00000188906	ENSG00000154237	0.59	PPI	undirected	PIA
ENSG00000127884	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000136811	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000177182	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000173113	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000103266	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000154237	ENSG00000154237	0.64	PPI	undirected	PIA
ENSG00000066468	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000188906	ENSG00000154237	0.59	PPI	undirected	PIA
ENSG00000136108	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000137601	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000196730	ENSG00000154237	0.40	PPI	undirected	PIA
ENSG00000120549	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000185264	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000136155	ENSG00000154237	0.44	PPI	undirected	PIA
ENSG00000154237	ENSG00000154237	0.64	PPI	undirected	PIA
ENSG00000154237	ENSG00000154237	0.64	PPI	undirected	PIA
ENSG00000167085	ENSG00000175556	0.52	PPI	undirected	PIA
ENSG00000123358	ENSG00000138078	0.40	PPI	undirected	PIA
ENSG00000168036	ENSG00000054267	0.40	PPI	undirected	PIA
ENSG00000101412	ENSG00000054267	0.40	PPI	undirected	PIA
ENSG00000188290	ENSG00000127249	0.40	PPI	undirected	PIA
ENSG00000154237	ENSG00000150593	0.44	PPI	undirected	PIA
ENSG00000188906	ENSG00000150593	0.44	PPI	undirected	PIA
ENSG00000185591	ENSG00000168883	0.40	PPI	undirected	PIA
ENSG00000151967	ENSG00000143164	0.40	PPI	undirected	PIA
ENSG00000135457	ENSG00000146909	0.40	PPI	undirected	PIA
ENSG00000153234	ENSG00000204065	0.52	PPI	undirected	PIA
ENSG00000108946	ENSG00000204065	0.40	PPI	undirected	PIA
ENSG00000134954	ENSG00000185164	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000185164	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000143337	0.35	PPI	undirected	PIA
ENSG00000170345	ENSG00000163749	0.40	PPI	undirected	PIA
ENSG00000135679	ENSG00000178965	0.40	PPI	undirected	PIA
ENSG00000106976	ENSG00000188906	0.54	PPI	undirected	PIA
ENSG00000117280	ENSG00000188906	0.63	PPI	undirected	PIA
ENSG00000106976	ENSG00000188906	0.54	PPI	undirected	PIA
ENSG00000198242	ENSG00000188906	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000188906	0.99	PPI	undirected	PIA
ENSG00000107404	ENSG00000188906	0.54	PPI	undirected	PIA
ENSG00000177954	ENSG00000188906	0.52	PPI	undirected	PIA
ENSG00000178950	ENSG00000188906	0.72	PPI	undirected	PIA
ENSG00000076984	ENSG00000188906	0.40	PPI	undirected	PIA
ENSG00000171843	ENSG00000188906	0.44	PPI	undirected	PIA
ENSG00000107404	ENSG00000188906	0.54	PPI	undirected	PIA
ENSG00000116688	ENSG00000188906	0.46	PPI	undirected	PIA
ENSG00000007264	ENSG00000188906	0.62	PPI	undirected	PIA
ENSG00000196230	ENSG00000188906	0.67	PPI	undirected	PIA
ENSG00000178950	ENSG00000188906	0.72	PPI	undirected	PIA
ENSG00000188906	ENSG00000188906	0.99	PPI	undirected	PIA
ENSG00000186416	ENSG00000188906	0.44	PPI	undirected	PIA
ENSG00000115935	ENSG00000188906	0.44	PPI	undirected	PIA
ENSG00000107404	ENSG00000188906	0.54	PPI	undirected	PIA
ENSG00000178950	ENSG00000188906	0.72	PPI	undirected	PIA
ENSG00000241935	ENSG00000188906	0.44	PPI	undirected	PIA
ENSG00000034152	ENSG00000188906	0.59	PPI	undirected	PIA
ENSG00000034152	ENSG00000188906	0.59	PPI	undirected	PIA
ENSG00000148396	ENSG00000188906	0.54	PPI	undirected	PIA
ENSG00000148396	ENSG00000188906	0.54	PPI	undirected	PIA
ENSG00000148396	ENSG00000188906	0.54	PPI	undirected	PIA
ENSG00000148396	ENSG00000188906	0.54	PPI	undirected	PIA
ENSG00000145335	ENSG00000188906	0.56	PPI	undirected	PIA
ENSG00000188906	ENSG00000188906	0.99	PPI	undirected	PIA
ENSG00000117697	ENSG00000188906	0.44	PPI	undirected	PIA
ENSG00000116741	ENSG00000188906	0.57	PPI	undirected	PIA
ENSG00000116741	ENSG00000188906	0.57	PPI	undirected	PIA
ENSG00000186868	ENSG00000188906	0.68	PPI	undirected	PIA
ENSG00000034152	ENSG00000188906	0.59	PPI	undirected	PIA
ENSG00000186868	ENSG00000188906	0.44	PPI	undirected	PIA
ENSG00000198836	ENSG00000188906	0.46	PPI	undirected	PIA
ENSG00000186868	ENSG00000188906	0.40	PPI	undirected	PIA
ENSG00000113712	ENSG00000188906	0.44	PPI	undirected	PIA
ENSG00000070831	ENSG00000188906	0.62	PPI	undirected	PIA
ENSG00000107404	ENSG00000188906	0.54	PPI	undirected	PIA
ENSG00000116741	ENSG00000188906	0.57	PPI	undirected	PIA
ENSG00000116688	ENSG00000188906	0.46	PPI	undirected	PIA
ENSG00000107372	ENSG00000188906	0.44	PPI	undirected	PIA
ENSG00000188906	ENSG00000188906	0.99	PPI	undirected	PIA
ENSG00000087470	ENSG00000188906	0.44	PPI	undirected	PIA
ENSG00000102606	ENSG00000188906	0.72	PPI	undirected	PIA
ENSG00000165672	ENSG00000188906	0.74	PPI	undirected	PIA
ENSG00000087470	ENSG00000188906	0.82	PPI	undirected	PIA
ENSG00000087470	ENSG00000188906	0.82	PPI	undirected	PIA
ENSG00000082701	ENSG00000188906	0.65	PPI	undirected	PIA
ENSG00000178950	ENSG00000188906	0.72	PPI	undirected	PIA
ENSG00000082701	ENSG00000188906	0.65	PPI	undirected	PIA
ENSG00000186868	ENSG00000188906	0.44	PPI	undirected	PIA
ENSG00000178950	ENSG00000188906	0.72	PPI	undirected	PIA
ENSG00000004975	ENSG00000188906	0.51	PPI	undirected	PIA
ENSG00000186868	ENSG00000188906	0.68	PPI	undirected	PIA
ENSG00000186468	ENSG00000188906	0.52	PPI	undirected	PIA
ENSG00000110700	ENSG00000188906	0.44	PPI	undirected	PIA
ENSG00000186298	ENSG00000188906	0.27	PPI	undirected	PIA
ENSG00000167526	ENSG00000188906	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000188906	0.99	PPI	undirected	PIA
ENSG00000188906	ENSG00000188906	0.99	PPI	undirected	PIA
ENSG00000166170	ENSG00000188906	0.72	PPI	undirected	PIA
ENSG00000150316	ENSG00000188906	0.44	PPI	undirected	PIA
ENSG00000107404	ENSG00000188906	0.54	PPI	undirected	PIA
ENSG00000188906	ENSG00000188906	0.99	PPI	undirected	PIA
ENSG00000115268	ENSG00000188906	0.71	PPI	undirected	PIA
ENSG00000188846	ENSG00000188906	0.52	PPI	undirected	PIA
ENSG00000169047	ENSG00000188906	0.44	PPI	undirected	PIA
ENSG00000116741	ENSG00000188906	0.57	PPI	undirected	PIA
ENSG00000107295	ENSG00000188906	0.62	PPI	undirected	PIA
ENSG00000186868	ENSG00000188906	0.68	PPI	undirected	PIA
ENSG00000036549	ENSG00000188906	0.44	PPI	undirected	PIA
ENSG00000188906	ENSG00000188906	0.99	PPI	undirected	PIA
ENSG00000136238	ENSG00000188906	0.56	PPI	undirected	PIA
ENSG00000188906	ENSG00000188906	0.99	PPI	undirected	PIA
