Gene1,Gene2,Int Alz PPI(d),Int Alz PPI(j),Int all PPI(d),Int all PPI(j),CoExp(d),CoExp(j),Int syn(d),Int syn(j),Int Par PPI(d),Int Par PPI(j),Dif Co(d),Dif Co(j),Alz ptw 1,Alz ptw 2,Alz DISEASES 1,Alz DISEASES 2
ENSG00000077348,ENSG00000143442,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000179950,ENSG00000196550,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000066294,ENSG00000187741,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000130159,ENSG00000103510,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000136273,ENSG00000166024,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105507,ENSG00000276043,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000106927,ENSG00000277775,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000150787,ENSG00000117616,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000197223,ENSG00000105613,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000151470,ENSG00000019991,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000119729,ENSG00000177058,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000165806,ENSG00000025039,0,0,0.25,0.0,0,0,0,0,0,0,0,0,True,False,False,False
ENSG00000170037,ENSG00000117597,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000134215,ENSG00000001167,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000172243,ENSG00000155629,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000180530,ENSG00000129465,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000196642,ENSG00000092010,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000164736,ENSG00000023892,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000100372,ENSG00000141977,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000171681,ENSG00000123154,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000115970,ENSG00000148498,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000134574,ENSG00000155366,0,0,0.14285714285714285,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000170469,ENSG00000070476,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000062716,ENSG00000158019,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000077721,ENSG00000117758,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000169905,ENSG00000138622,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000166333,ENSG00000145384,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000129993,ENSG00000147381,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000047579,ENSG00000177556,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000171055,ENSG00000137478,0,0,0.25,0.0,0,0,0.2,0.0,0,0,0,0,False,False,False,False
ENSG00000139946,ENSG00000075218,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000128346,ENSG00000277632,0,0,0.14285714285714285,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000077721,ENSG00000123144,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000133466,ENSG00000143473,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000178386,ENSG00000163191,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000131171,ENSG00000095787,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000184675,ENSG00000280789,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000108433,ENSG00000106009,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000131149,ENSG00000134198,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000175213,ENSG00000168653,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,True,False,False
ENSG00000052723,ENSG00000111581,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000101361,ENSG00000168003,0,0,0.25,0.0,0,0,0.25,0.0,0,0,0,0,False,False,False,False
ENSG00000249915,ENSG00000122786,0,0,0.25,0.0,0,0,0.3333333333333333,0.0,0,0,0,0,False,False,False,False
ENSG00000153885,ENSG00000231500,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000159374,ENSG00000163507,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000109320,ENSG00000136155,0,0,0.3333333333333333,0.0,0,0,0,0,0.3333333333333333,0.0,0,0,False,False,False,False
ENSG00000161798,ENSG00000100320,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000114391,ENSG00000158805,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000104885,ENSG00000154447,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000128563,ENSG00000168078,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000168685,ENSG00000182511,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000172301,ENSG00000129083,0,0,0.2,0.0,0,0,0.25,0.0,0,0,0,0,False,False,False,False
ENSG00000107262,ENSG00000125863,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000123975,ENSG00000152942,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000078053,ENSG00000156928,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000276966,ENSG00000134243,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000112365,ENSG00000149679,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000131808,ENSG00000171360,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000147124,ENSG00000124198,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000074211,ENSG00000147601,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000115239,ENSG00000057468,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000163468,ENSG00000140600,0,0,0.25,0.0,0,0,0.2,0.0,0.3333333333333333,0.0,0,0,False,False,False,False
ENSG00000163347,ENSG00000117713,0,0,0.125,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000151779,ENSG00000155906,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000180530,ENSG00000118503,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000118058,ENSG00000131910,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000120162,ENSG00000134152,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000163093,ENSG00000104140,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000157404,ENSG00000163435,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000198466,ENSG00000185133,0,0,0.5,0.05,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000140682,ENSG00000173914,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000095637,ENSG00000215041,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000171792,ENSG00000052723,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000138385,ENSG00000184887,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000175920,ENSG00000120334,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000189060,ENSG00000141380,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000151650,ENSG00000112242,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000118900,ENSG00000176956,0,0,0.14285714285714285,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000243989,ENSG00000164299,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000166747,ENSG00000154328,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000073969,ENSG00000018510,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000163635,ENSG00000134874,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000167136,ENSG00000169372,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000106333,ENSG00000036828,0,0,0.14285714285714285,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000107262,ENSG00000160688,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000165629,ENSG00000153094,0,0,0.25,0.0,0,0,0.25,0.0,0,0,0,0,True,False,False,False
ENSG00000157322,ENSG00000275835,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000033178,ENSG00000198755,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000243725,ENSG00000084676,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000131477,ENSG00000075945,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000126767,ENSG00000205339,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000196083,ENSG00000109103,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000011009,ENSG00000170819,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000106633,ENSG00000064703,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000151276,ENSG00000133169,0,0,0.2,0.0,0.0,0.0,0,0,0,0,0,0,False,False,False,False
ENSG00000141738,ENSG00000025772,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000122862,ENSG00000161011,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000112855,ENSG00000197822,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000107372,ENSG00000090061,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000211460,ENSG00000180921,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000204424,ENSG00000127527,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000108578,ENSG00000147677,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,True,False
ENSG00000108395,ENSG00000005020,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000150316,ENSG00000173660,0,0,0.16666666666666666,0.0,0,0,0.16666666666666666,0.0,0,0,0,0,False,True,False,False
ENSG00000124784,ENSG00000239704,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000162591,ENSG00000206172,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000170469,ENSG00000163902,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000145391,ENSG00000138698,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000204304,ENSG00000168148,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000197024,ENSG00000231924,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000163629,ENSG00000213204,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000120327,ENSG00000151338,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000100109,ENSG00000151846,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000136634,ENSG00000104408,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,False
ENSG00000149782,ENSG00000189171,0,0,0.2,0.0,0,0,0,0,0,0,0,0,True,False,False,False
ENSG00000157554,ENSG00000121680,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000070423,ENSG00000165943,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000081248,ENSG00000164045,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,True,False,False,False
ENSG00000170954,ENSG00000177030,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000052749,ENSG00000188313,0,0,0.5,0.024390243902439025,0,0,0.14285714285714285,0.0,0,0,0,0,False,False,False,False
ENSG00000178691,ENSG00000050327,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000157483,ENSG00000104341,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000204351,ENSG00000221963,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105497,ENSG00000168872,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000100934,ENSG00000158796,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000197223,ENSG00000205358,0,0,0.125,0.0,0.0,0.0,0,0,0,0,0,0,False,False,False,False
ENSG00000130816,ENSG00000074266,0,0,1.0,0.23529411764705882,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000172315,ENSG00000171566,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000186222,ENSG00000122406,0,0,0.2,0.0,0,0,0.16666666666666666,0.0,0,0,0,0,False,False,False,False
ENSG00000122786,ENSG00000170011,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000130513,ENSG00000169955,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000198336,ENSG00000100129,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000175087,ENSG00000189283,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000110801,ENSG00000149474,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000186081,ENSG00000162444,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000168672,ENSG00000137692,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000254505,ENSG00000125571,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000120860,ENSG00000134574,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000170624,ENSG00000131408,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000029725,ENSG00000082556,0,0,0.25,0.0,0,0,0.0,0.0,0,0,0,0,False,False,False,False
ENSG00000012048,ENSG00000168062,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000250565,ENSG00000196843,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000121766,ENSG00000104419,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000170653,ENSG00000185359,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000065526,ENSG00000134248,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000141741,ENSG00000171916,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000231924,ENSG00000153237,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000176746,ENSG00000112640,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000035720,ENSG00000095585,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000145107,ENSG00000148604,0,0,0.14285714285714285,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000101182,ENSG00000120289,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
