ensg1	ensg2	score	interaction	direction	evidence_code
ENSG00000147604	ENSG00000225067	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000147604	ENSG00000227525	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000147604	ENSG00000227694	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000147604	ENSG00000228071	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000147604	ENSG00000231006	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000147604	ENSG00000234742	9.98404141999945e-07	coexpression	undirected	ADN
ENSG00000147604	ENSG00000234851	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000147604	ENSG00000243964	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000147604	ENSG00000244363	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000214485	ENSG00000198242	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000214485	ENSG00000201264	4.23452565475135e-08	coexpression	undirected	ADN
ENSG00000214485	ENSG00000206602	1.59311389864837e-06	coexpression	undirected	ADN
ENSG00000214485	ENSG00000213700	1.59311389864837e-06	coexpression	undirected	ADN
ENSG00000214485	ENSG00000225067	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000214485	ENSG00000227525	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000214485	ENSG00000227694	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000214485	ENSG00000228071	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000214485	ENSG00000231006	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000214485	ENSG00000234742	9.98404141999945e-07	coexpression	undirected	ADN
ENSG00000214485	ENSG00000234851	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000214485	ENSG00000243964	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000214485	ENSG00000244363	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000227525	ENSG00000198242	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000227525	ENSG00000201264	4.23452565475135e-08	coexpression	undirected	ADN
ENSG00000227525	ENSG00000206602	1.59311389864837e-06	coexpression	undirected	ADN
ENSG00000227525	ENSG00000213700	1.59311389864837e-06	coexpression	undirected	ADN
ENSG00000227525	ENSG00000225067	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000227525	ENSG00000227694	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000227525	ENSG00000228071	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000227525	ENSG00000231006	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000227525	ENSG00000234742	9.98404141999945e-07	coexpression	undirected	ADN
ENSG00000227525	ENSG00000234851	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000227525	ENSG00000243964	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000227525	ENSG00000244363	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000228071	ENSG00000198242	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000228071	ENSG00000201264	4.23452565475135e-08	coexpression	undirected	ADN
ENSG00000228071	ENSG00000206602	1.59311389864837e-06	coexpression	undirected	ADN
ENSG00000228071	ENSG00000213700	1.59311389864837e-06	coexpression	undirected	ADN
ENSG00000228071	ENSG00000225067	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000228071	ENSG00000227694	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000228071	ENSG00000231006	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000228071	ENSG00000234742	9.98404141999945e-07	coexpression	undirected	ADN
ENSG00000228071	ENSG00000234851	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000228071	ENSG00000243964	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000228071	ENSG00000244363	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000231006	ENSG00000198242	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000231006	ENSG00000201264	4.23452565475135e-08	coexpression	undirected	ADN
ENSG00000231006	ENSG00000206602	1.59311389864837e-06	coexpression	undirected	ADN
ENSG00000231006	ENSG00000213700	1.59311389864837e-06	coexpression	undirected	ADN
ENSG00000231006	ENSG00000225067	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000231006	ENSG00000227694	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000231006	ENSG00000234742	9.98404141999945e-07	coexpression	undirected	ADN
ENSG00000231006	ENSG00000234851	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000231006	ENSG00000243964	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000231006	ENSG00000244363	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000244363	ENSG00000198242	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000244363	ENSG00000201264	4.23452565475135e-08	coexpression	undirected	ADN
ENSG00000244363	ENSG00000206602	1.59311389864837e-06	coexpression	undirected	ADN
ENSG00000244363	ENSG00000213700	1.59311389864837e-06	coexpression	undirected	ADN
ENSG00000244363	ENSG00000225067	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000244363	ENSG00000227694	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000244363	ENSG00000234742	9.98404141999945e-07	coexpression	undirected	ADN
ENSG00000244363	ENSG00000234851	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000244363	ENSG00000243964	9.99147385713581e-06	coexpression	undirected	ADN
ENSG00000113558	ENSG00000231234	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000147403	ENSG00000178464	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000147403	ENSG00000207165	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000147403	ENSG00000233913	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000178464	ENSG00000207165	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000178464	ENSG00000233913	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000207165	ENSG00000233913	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000197582	ENSG00000215326	3.2149530825692e-17	coexpression	undirected	ADN
ENSG00000197582	ENSG00000233276	3.2149530825692e-17	coexpression	undirected	ADN
ENSG00000215326	ENSG00000233276	3.2149530825692e-17	coexpression	undirected	ADN
ENSG00000102144	ENSG00000156030	2.03778544514339e-07	coexpression	undirected	ADN
ENSG00000102144	ENSG00000176903	2.03778544514339e-07	coexpression	undirected	ADN
ENSG00000177954	ENSG00000227081	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000177954	ENSG00000234287	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000177954	ENSG00000236439	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000227081	ENSG00000234287	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000227081	ENSG00000236439	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000234287	ENSG00000236439	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000166337	ENSG00000166340	5.93249264289467e-14	coexpression	undirected	ADN
ENSG00000167996	ENSG00000226564	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000167996	ENSG00000227376	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000167996	ENSG00000234975	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000167996	ENSG00000237264	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000226564	ENSG00000227376	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000226564	ENSG00000234975	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000226564	ENSG00000237264	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000227376	ENSG00000234975	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000227376	ENSG00000237264	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000234975	ENSG00000237264	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000132341	ENSG00000135250	7.40820304849977e-06	coexpression	undirected	ADN
ENSG00000132341	ENSG00000138757	9.20585268790535e-08	coexpression	undirected	ADN
ENSG00000132341	ENSG00000164830	7.40820304849977e-06	coexpression	undirected	ADN
ENSG00000132341	ENSG00000165943	7.40820304849977e-06	coexpression	undirected	ADN
ENSG00000132341	ENSG00000169139	7.40820304849977e-06	coexpression	undirected	ADN
ENSG00000132341	ENSG00000172915	4.20238742235594e-06	coexpression	undirected	ADN
ENSG00000132341	ENSG00000236603	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000092199	ENSG00000204253	1.20235546196327e-09	coexpression	undirected	ADN
ENSG00000092199	ENSG00000259419	1.20235546196327e-09	coexpression	undirected	ADN
ENSG00000204253	ENSG00000092199	1.20235546196327e-09	coexpression	undirected	ADN
ENSG00000204253	ENSG00000259419	1.20235546196327e-09	coexpression	undirected	ADN
ENSG00000137818	ENSG00000218175	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000187514	ENSG00000197744	3.97320408357624e-14	coexpression	undirected	ADN
ENSG00000187514	ENSG00000214182	3.97320408357624e-14	coexpression	undirected	ADN
ENSG00000187514	ENSG00000259020	3.97320408357624e-14	coexpression	undirected	ADN
ENSG00000197744	ENSG00000214182	3.97320408357624e-14	coexpression	undirected	ADN
ENSG00000197744	ENSG00000259020	3.97320408357624e-14	coexpression	undirected	ADN
ENSG00000214182	ENSG00000259020	3.97320408357624e-14	coexpression	undirected	ADN
ENSG00000187514	ENSG00000197744	1.43984519982362e-09	coexpression	undirected	ADN
ENSG00000187514	ENSG00000214182	1.43984519982362e-09	coexpression	undirected	ADN
ENSG00000197744	ENSG00000187514	1.43984519982362e-09	coexpression	undirected	ADN
ENSG00000197744	ENSG00000214182	1.43984519982362e-09	coexpression	undirected	ADN
ENSG00000214182	ENSG00000187514	1.43984519982362e-09	coexpression	undirected	ADN
ENSG00000214182	ENSG00000197744	1.43984519982362e-09	coexpression	undirected	ADN
ENSG00000165119	ENSG00000207603	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000165119	ENSG00000243547	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000207603	ENSG00000243547	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000082153	ENSG00000198406	3.15907248008801e-14	coexpression	undirected	ADN
ENSG00000082153	ENSG00000236686	3.15907248008801e-14	coexpression	undirected	ADN
ENSG00000198406	ENSG00000236686	3.15907248008801e-14	coexpression	undirected	ADN
ENSG00000128272	ENSG00000228218	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000134419	ENSG00000214535	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000134419	ENSG00000260342	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000214535	ENSG00000260342	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000204389	ENSG00000204388	2.31883196903065e-11	coexpression	undirected	ADN
ENSG00000144381	ENSG00000213430	3.15907248008801e-14	coexpression	undirected	ADN
ENSG00000144381	ENSG00000257576	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000213430	ENSG00000257576	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000144426	ENSG00000201302	6.64750347176905e-12	coexpression	undirected	ADN
ENSG00000185834	ENSG00000201302	6.64750347176905e-12	coexpression	undirected	ADN
ENSG00000197958	ENSG00000201302	6.64750347176905e-12	coexpression	undirected	ADN
ENSG00000204194	ENSG00000201302	6.64750347176905e-12	coexpression	undirected	ADN
ENSG00000204196	ENSG00000201302	6.64750347176905e-12	coexpression	undirected	ADN
ENSG00000099622	ENSG00000102317	1.42335527689761e-06	coexpression	undirected	ADN
ENSG00000007168	ENSG00000174780	3.61385306014262e-06	coexpression	undirected	ADN
ENSG00000124614	ENSG00000101278	9.97125520765358e-12	coexpression	undirected	ADN
ENSG00000124614	ENSG00000144713	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000124614	ENSG00000146677	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000124614	ENSG00000207496	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000124614	ENSG00000213280	9.97125520765358e-12	coexpression	undirected	ADN
ENSG00000124614	ENSG00000217716	9.97125520765358e-12	coexpression	undirected	ADN
ENSG00000124614	ENSG00000219747	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000124614	ENSG00000239246	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000124614	ENSG00000281117	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000239246	ENSG00000101278	9.97125520765358e-12	coexpression	undirected	ADN
ENSG00000239246	ENSG00000144713	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000239246	ENSG00000146677	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000239246	ENSG00000207496	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000239246	ENSG00000213280	9.97125520765358e-12	coexpression	undirected	ADN
ENSG00000239246	ENSG00000217716	9.97125520765358e-12	coexpression	undirected	ADN
ENSG00000239246	ENSG00000219747	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000239246	ENSG00000244313	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000239246	ENSG00000270800	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000239246	ENSG00000281117	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000244313	ENSG00000101278	9.97125520765358e-12	coexpression	undirected	ADN
ENSG00000244313	ENSG00000144713	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000244313	ENSG00000146677	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000244313	ENSG00000207496	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000244313	ENSG00000213280	9.97125520765358e-12	coexpression	undirected	ADN
ENSG00000244313	ENSG00000217716	9.97125520765358e-12	coexpression	undirected	ADN
ENSG00000244313	ENSG00000219747	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000244313	ENSG00000281117	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000270800	ENSG00000101278	9.97125520765358e-12	coexpression	undirected	ADN
ENSG00000270800	ENSG00000144713	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000270800	ENSG00000146677	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000270800	ENSG00000207496	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000270800	ENSG00000213280	9.97125520765358e-12	coexpression	undirected	ADN
ENSG00000270800	ENSG00000217716	9.97125520765358e-12	coexpression	undirected	ADN
ENSG00000270800	ENSG00000219747	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000270800	ENSG00000281117	2.74397262427888e-06	coexpression	undirected	ADN
ENSG00000241837	ENSG00000249209	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000115268	ENSG00000142534	1.12273685272797e-07	coexpression	undirected	ADN
ENSG00000115268	ENSG00000233762	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000233762	ENSG00000142534	1.12273685272797e-07	coexpression	undirected	ADN
ENSG00000005893	ENSG00000013297	9.98451187169921e-06	coexpression	undirected	ADN
ENSG00000005893	ENSG00000165566	1.09877896364027e-06	coexpression	undirected	ADN
ENSG00000111669	ENSG00000226415	4.73940722601984e-18	coexpression	undirected	ADN
ENSG00000162244	ENSG00000136942	9.82829485059684e-06	coexpression	undirected	ADN
ENSG00000162244	ENSG00000224858	7.89671655584409e-16	coexpression	undirected	ADN
ENSG00000162244	ENSG00000230202	7.89671655584409e-16	coexpression	undirected	ADN
ENSG00000162244	ENSG00000241556	7.89671655584409e-16	coexpression	undirected	ADN
ENSG00000224858	ENSG00000136942	9.82829485059684e-06	coexpression	undirected	ADN
ENSG00000224858	ENSG00000230202	7.89671655584409e-16	coexpression	undirected	ADN
ENSG00000224858	ENSG00000241556	7.89671655584409e-16	coexpression	undirected	ADN
ENSG00000230202	ENSG00000136942	9.82829485059684e-06	coexpression	undirected	ADN
ENSG00000230202	ENSG00000241556	7.89671655584409e-16	coexpression	undirected	ADN
ENSG00000241556	ENSG00000136942	9.82829485059684e-06	coexpression	undirected	ADN
ENSG00000127314	ENSG00000198730	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000117592	ENSG00000151012	3.82647067440965e-06	coexpression	undirected	ADN
ENSG00000117592	ENSG00000151322	1.71288733587957e-06	coexpression	undirected	ADN
ENSG00000117592	ENSG00000152661	1.81238988711905e-06	coexpression	undirected	ADN
ENSG00000117592	ENSG00000152990	1.33932627993262e-06	coexpression	undirected	ADN
ENSG00000117592	ENSG00000172201	3.82647067440965e-06	coexpression	undirected	ADN
ENSG00000117592	ENSG00000183255	3.82647067440965e-06	coexpression	undirected	ADN
ENSG00000117592	ENSG00000185432	2.17721402475296e-06	coexpression	undirected	ADN
ENSG00000133872	ENSG00000115310	2.12481866185152e-06	coexpression	undirected	ADN
ENSG00000168710	ENSG00000134769	1.85119768394143e-06	coexpression	undirected	ADN
ENSG00000168710	ENSG00000148053	7.45153651615249e-07	coexpression	undirected	ADN
ENSG00000168710	ENSG00000115380	9.90929044706813e-06	coexpression	undirected	ADN
ENSG00000142937	ENSG00000202031	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000142937	ENSG00000240376	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000202031	ENSG00000240376	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000103769	ENSG00000061676	6.0940751246744e-06	coexpression	undirected	ADN
ENSG00000103769	ENSG00000123091	6.0940751246744e-06	coexpression	undirected	ADN
ENSG00000103769	ENSG00000134121	6.0940751246744e-06	coexpression	undirected	ADN
ENSG00000103769	ENSG00000134265	7.35085752236127e-06	coexpression	undirected	ADN
ENSG00000103769	ENSG00000169139	6.0940751246744e-06	coexpression	undirected	ADN
ENSG00000105640	ENSG00000213442	1.20235546196327e-09	coexpression	undirected	ADN
ENSG00000101361	ENSG00000271798	1.20235546196327e-09	coexpression	undirected	ADN
ENSG00000086061	ENSG00000100664	7.3948559166346e-06	coexpression	undirected	ADN
ENSG00000159352	ENSG00000180764	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000171314	ENSG00000154518	3.30451798291147e-07	coexpression	undirected	ADN
ENSG00000171314	ENSG00000186076	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000171314	ENSG00000216285	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000171314	ENSG00000226784	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000186076	ENSG00000154518	3.30451798291147e-07	coexpression	undirected	ADN
ENSG00000186076	ENSG00000216285	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000186076	ENSG00000226784	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000216285	ENSG00000154518	3.30451798291147e-07	coexpression	undirected	ADN
ENSG00000216285	ENSG00000226784	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000226784	ENSG00000154518	3.30451798291147e-07	coexpression	undirected	ADN
ENSG00000125691	ENSG00000199293	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000129116	ENSG00000145012	6.3847886560923e-06	coexpression	undirected	ADN
ENSG00000129116	ENSG00000172201	6.3847886560923e-06	coexpression	undirected	ADN
ENSG00000198408	ENSG00000100664	1.65007633793817e-07	coexpression	undirected	ADN
ENSG00000101444	ENSG00000272945	5.48935897445784e-18	coexpression	undirected	ADN
ENSG00000156976	ENSG00000115310	2.11266392381186e-06	coexpression	undirected	ADN
ENSG00000158710	ENSG00000253676	1.39547478302735e-09	coexpression	undirected	ADN
ENSG00000111775	ENSG00000226976	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000186468	ENSG00000137970	2.85226553733069e-06	coexpression	undirected	ADN
ENSG00000186468	ENSG00000147604	2.85226553733069e-06	coexpression	undirected	ADN
ENSG00000186468	ENSG00000214485	2.85226553733069e-06	coexpression	undirected	ADN
ENSG00000186468	ENSG00000227525	2.85226553733069e-06	coexpression	undirected	ADN
ENSG00000186468	ENSG00000228071	2.85226553733069e-06	coexpression	undirected	ADN
ENSG00000186468	ENSG00000230629	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000186468	ENSG00000231006	2.85226553733069e-06	coexpression	undirected	ADN
ENSG00000186468	ENSG00000231500	2.67966076589734e-08	coexpression	undirected	ADN
ENSG00000186468	ENSG00000242299	2.67966076589734e-08	coexpression	undirected	ADN
ENSG00000186468	ENSG00000244363	2.85226553733069e-06	coexpression	undirected	ADN
ENSG00000230629	ENSG00000137970	2.85226553733069e-06	coexpression	undirected	ADN
ENSG00000230629	ENSG00000147604	2.85226553733069e-06	coexpression	undirected	ADN
ENSG00000230629	ENSG00000214485	2.85226553733069e-06	coexpression	undirected	ADN
ENSG00000230629	ENSG00000227525	2.85226553733069e-06	coexpression	undirected	ADN
ENSG00000230629	ENSG00000228071	2.85226553733069e-06	coexpression	undirected	ADN
ENSG00000230629	ENSG00000231006	2.85226553733069e-06	coexpression	undirected	ADN
ENSG00000230629	ENSG00000231500	2.67966076589734e-08	coexpression	undirected	ADN
ENSG00000230629	ENSG00000242299	2.67966076589734e-08	coexpression	undirected	ADN
ENSG00000230629	ENSG00000244363	2.85226553733069e-06	coexpression	undirected	ADN
ENSG00000198034	ENSG00000063177	7.41068777721156e-06	coexpression	undirected	ADN
ENSG00000198034	ENSG00000100316	2.71635486201046e-06	coexpression	undirected	ADN
ENSG00000198034	ENSG00000110700	7.46119475511054e-07	coexpression	undirected	ADN
ENSG00000198034	ENSG00000225093	2.71635486201046e-06	coexpression	undirected	ADN
ENSG00000198034	ENSG00000226948	4.249334785627e-09	coexpression	undirected	ADN
ENSG00000198034	ENSG00000228502	1.45332734669871e-06	coexpression	undirected	ADN
ENSG00000198034	ENSG00000228929	7.46119475511054e-07	coexpression	undirected	ADN
ENSG00000198034	ENSG00000231500	2.03273084717135e-06	coexpression	undirected	ADN
ENSG00000198034	ENSG00000232573	2.71635486201046e-06	coexpression	undirected	ADN
ENSG00000198034	ENSG00000242299	2.03273084717135e-06	coexpression	undirected	ADN
ENSG00000198034	ENSG00000249855	2.10606318227075e-06	coexpression	undirected	ADN
ENSG00000198034	ENSG00000250182	1.45332734669871e-06	coexpression	undirected	ADN
ENSG00000161016	ENSG00000274673	3.19080166644915e-14	coexpression	undirected	ADN
ENSG00000072110	ENSG00000198496	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000072110	ENSG00000205581	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000072110	ENSG00000229237	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000072110	ENSG00000235734	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000072110	ENSG00000253954	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000072110	ENSG00000258967	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000072110	ENSG00000267681	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000198496	ENSG00000205581	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000198496	ENSG00000229237	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000198496	ENSG00000235734	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000198496	ENSG00000253954	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000198496	ENSG00000258967	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000198496	ENSG00000267681	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000205581	ENSG00000229237	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000205581	ENSG00000235734	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000205581	ENSG00000253954	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000205581	ENSG00000258967	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000205581	ENSG00000267681	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000229237	ENSG00000235734	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000229237	ENSG00000253954	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000229237	ENSG00000258967	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000229237	ENSG00000267681	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000235734	ENSG00000253954	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000235734	ENSG00000258967	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000235734	ENSG00000267681	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000253954	ENSG00000258967	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000253954	ENSG00000267681	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000258967	ENSG00000267681	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000008988	ENSG00000238650	7.85402844970445e-08	coexpression	undirected	ADN
ENSG00000008988	ENSG00000244245	7.85402844970445e-08	coexpression	undirected	ADN
ENSG00000107796	ENSG00000149591	4.63866938861441e-10	coexpression	undirected	ADN
ENSG00000107796	ENSG00000198523	1.4660033741257e-07	coexpression	undirected	ADN
ENSG00000014641	ENSG00000087470	3.01279948928689e-06	coexpression	undirected	ADN
ENSG00000014641	ENSG00000130638	2.4180922156095e-06	coexpression	undirected	ADN
ENSG00000014641	ENSG00000169567	2.33781463923043e-06	coexpression	undirected	ADN
ENSG00000130726	ENSG00000275924	8.86819274407242e-08	coexpression	undirected	ADN
ENSG00000173933	ENSG00000248643	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000124208	ENSG00000244687	7.40532379065602e-20	coexpression	undirected	ADN
ENSG00000124208	ENSG00000244687	2.82490684152831e-19	coexpression	undirected	ADN
ENSG00000244687	ENSG00000124208	2.82490684152831e-19	coexpression	undirected	ADN
ENSG00000163435	ENSG00000176393	8.86819274407242e-08	coexpression	undirected	ADN
ENSG00000128050	ENSG00000254244	3.15907248008801e-14	coexpression	undirected	ADN
ENSG00000173674	ENSG00000236698	1.31798853598345e-20	coexpression	undirected	ADN
ENSG00000173674	ENSG00000236698	5.48935897445784e-18	coexpression	undirected	ADN
ENSG00000236698	ENSG00000173674	5.48935897445784e-18	coexpression	undirected	ADN
ENSG00000089157	ENSG00000063177	3.03751931446926e-06	coexpression	undirected	ADN
ENSG00000089157	ENSG00000198034	8.96171104936595e-06	coexpression	undirected	ADN
ENSG00000089157	ENSG00000213553	2.5269492978701e-14	coexpression	undirected	ADN
ENSG00000089157	ENSG00000229119	2.5269492978701e-14	coexpression	undirected	ADN
ENSG00000089157	ENSG00000254772	9.77129475002433e-06	coexpression	undirected	ADN
ENSG00000089157	ENSG00000255508	9.77129475002433e-06	coexpression	undirected	ADN
ENSG00000213553	ENSG00000063177	3.03751931446926e-06	coexpression	undirected	ADN
ENSG00000213553	ENSG00000198034	8.96171104936595e-06	coexpression	undirected	ADN
ENSG00000213553	ENSG00000229119	2.5269492978701e-14	coexpression	undirected	ADN
ENSG00000213553	ENSG00000254772	9.77129475002433e-06	coexpression	undirected	ADN
ENSG00000213553	ENSG00000255508	9.77129475002433e-06	coexpression	undirected	ADN
ENSG00000229119	ENSG00000063177	3.03751931446926e-06	coexpression	undirected	ADN
ENSG00000229119	ENSG00000198034	8.96171104936595e-06	coexpression	undirected	ADN
ENSG00000229119	ENSG00000254772	9.77129475002433e-06	coexpression	undirected	ADN
ENSG00000229119	ENSG00000255508	9.77129475002433e-06	coexpression	undirected	ADN
ENSG00000148700	ENSG00000109787	6.89908336012208e-06	coexpression	undirected	ADN
ENSG00000175582	ENSG00000065154	7.18884712265651e-06	coexpression	undirected	ADN
ENSG00000175582	ENSG00000068912	2.22338399615581e-06	coexpression	undirected	ADN
ENSG00000175582	ENSG00000104388	7.05303409574097e-06	coexpression	undirected	ADN
ENSG00000175582	ENSG00000109180	2.80808884518365e-06	coexpression	undirected	ADN
ENSG00000175582	ENSG00000115310	2.80808884518365e-06	coexpression	undirected	ADN
ENSG00000175582	ENSG00000222014	7.81892585010897e-19	coexpression	undirected	ADN
ENSG00000222014	ENSG00000065154	7.18884712265651e-06	coexpression	undirected	ADN
