ensg1	ensg2	score	interaction	direction	evidence_code
ENSG00000115694	ENSG00000052723	0.53	PPI	undirected	SIA
ENSG00000115540	ENSG00000052723	0.46	PPI	undirected	SIA
ENSG00000113575	ENSG00000052723	0.53	PPI	undirected	SIA
ENSG00000102572	ENSG00000052723	0.53	PPI	undirected	SIA
ENSG00000115694	ENSG00000052723	0.53	PPI	undirected	SIA
ENSG00000196792	ENSG00000052723	0.64	PPI	undirected	SIA
ENSG00000090372	ENSG00000052723	0.46	PPI	undirected	SIA
ENSG00000115540	ENSG00000052723	0.46	PPI	undirected	SIA
ENSG00000114209	ENSG00000052723	0.35	PPI	undirected	SIA
ENSG00000115540	ENSG00000052723	0.46	PPI	undirected	SIA
ENSG00000143093	ENSG00000052723	0.35	PPI	undirected	SIA
ENSG00000052723	ENSG00000052723	0.35	PPI	undirected	SIA
ENSG00000171867	ENSG00000129195	0.57	PPI	undirected	SIA
ENSG00000171867	ENSG00000129195	0.57	PPI	undirected	SIA
ENSG00000171867	ENSG00000148824	0.44	PPI	undirected	SIA
ENSG00000133398	ENSG00000133398	0.53	PPI	undirected	SIA
ENSG00000155111	ENSG00000133398	0.62	PPI	undirected	SIA
ENSG00000141026	ENSG00000133398	0.71	PPI	undirected	SIA
ENSG00000063322	ENSG00000133398	0.77	PPI	undirected	SIA
ENSG00000105085	ENSG00000133398	0.77	PPI	undirected	SIA
ENSG00000156603	ENSG00000133398	0.87	PPI	undirected	SIA
ENSG00000001626	ENSG00000170876	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000168005	0.35	PPI	undirected	SIA
ENSG00000063322	ENSG00000130772	0.74	PPI	undirected	SIA
ENSG00000105085	ENSG00000130772	0.53	PPI	undirected	SIA
ENSG00000133398	ENSG00000130772	0.83	PPI	undirected	SIA
ENSG00000155111	ENSG00000130772	0.56	PPI	undirected	SIA
ENSG00000156603	ENSG00000130772	0.64	PPI	undirected	SIA
ENSG00000141026	ENSG00000130772	0.53	PPI	undirected	SIA
ENSG00000133398	ENSG00000130772	0.83	PPI	undirected	SIA
ENSG00000196792	ENSG00000114209	0.60	PPI	undirected	SIA
ENSG00000102572	ENSG00000114209	0.86	PPI	undirected	SIA
ENSG00000115694	ENSG00000114209	0.92	PPI	undirected	SIA
ENSG00000143079	ENSG00000114209	0.35	PPI	undirected	SIA
ENSG00000134602	ENSG00000114209	0.60	PPI	undirected	SIA
ENSG00000077063	ENSG00000114209	0.35	PPI	undirected	SIA
ENSG00000143093	ENSG00000114209	0.35	PPI	undirected	SIA
ENSG00000009790	ENSG00000114209	0.35	PPI	undirected	SIA
ENSG00000196792	ENSG00000114209	0.60	PPI	undirected	SIA
ENSG00000115808	ENSG00000114209	0.62	PPI	undirected	SIA
ENSG00000052723	ENSG00000114209	0.35	PPI	undirected	SIA
ENSG00000115540	ENSG00000114209	0.35	PPI	undirected	SIA
ENSG00000128245	ENSG00000118640	0.35	PPI	undirected	SIA
ENSG00000128245	ENSG00000126001	0.35	PPI	undirected	SIA
ENSG00000156603	ENSG00000184967	0.35	PPI	undirected	SIA
ENSG00000001626	ENSG00000107819	0.35	PPI	undirected	SIA
ENSG00000130147	ENSG00000156858	0.37	PPI	undirected	SIA
ENSG00000105085	ENSG00000155111	0.71	PPI	undirected	SIA
ENSG00000063322	ENSG00000155111	0.62	PPI	undirected	SIA
ENSG00000133398	ENSG00000155111	0.62	PPI	undirected	SIA
ENSG00000141026	ENSG00000155111	0.62	PPI	undirected	SIA
ENSG00000156603	ENSG00000155111	0.50	PPI	undirected	SIA
ENSG00000100209	ENSG00000125124	0.37	PPI	undirected	SIA
ENSG00000137312	ENSG00000125124	0.44	PPI	undirected	SIA
ENSG00000145692	ENSG00000125124	0.37	PPI	undirected	SIA
ENSG00000182473	ENSG00000125124	0.46	PPI	undirected	SIA
ENSG00000075891	ENSG00000125124	0.44	PPI	undirected	SIA
ENSG00000078674	ENSG00000125124	0.37	PPI	undirected	SIA
ENSG00000182473	ENSG00000125124	0.46	PPI	undirected	SIA
ENSG00000111057	ENSG00000125124	0.44	PPI	undirected	SIA
ENSG00000135723	ENSG00000125124	0.37	PPI	undirected	SIA
ENSG00000156508	ENSG00000125124	0.37	PPI	undirected	SIA
ENSG00000141480	ENSG00000135631	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000135631	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000135631	0.35	PPI	undirected	SIA
ENSG00000074211	ENSG00000170779	0.35	PPI	undirected	SIA
ENSG00000156475	ENSG00000170779	0.46	PPI	undirected	SIA
ENSG00000156475	ENSG00000170779	0.46	PPI	undirected	SIA
ENSG00000156475	ENSG00000170779	0.46	PPI	undirected	SIA
ENSG00000147459	ENSG00000170779	0.35	PPI	undirected	SIA
ENSG00000160293	ENSG00000087087	0.37	PPI	undirected	SIA
ENSG00000113916	ENSG00000148377	0.35	PPI	undirected	SIA
ENSG00000113916	ENSG00000141447	0.35	PPI	undirected	SIA
ENSG00000170248	ENSG00000254505	0.44	PPI	undirected	SIA
ENSG00000164924	ENSG00000178184	0.35	PPI	undirected	SIA
ENSG00000163558	ENSG00000178184	0.63	PPI	undirected	SIA
ENSG00000163558	ENSG00000178184	0.63	PPI	undirected	SIA
ENSG00000128245	ENSG00000178184	0.50	PPI	undirected	SIA
ENSG00000128245	ENSG00000178184	0.50	PPI	undirected	SIA
ENSG00000163558	ENSG00000178184	0.63	PPI	undirected	SIA
ENSG00000128245	ENSG00000124171	0.50	PPI	undirected	SIA
ENSG00000148498	ENSG00000124171	0.50	PPI	undirected	SIA
ENSG00000070831	ENSG00000124171	0.85	PPI	undirected	SIA
ENSG00000148498	ENSG00000124171	0.50	PPI	undirected	SIA
ENSG00000128245	ENSG00000124171	0.50	PPI	undirected	SIA
ENSG00000102981	ENSG00000124171	0.35	PPI	undirected	SIA
ENSG00000163558	ENSG00000124171	0.72	PPI	undirected	SIA
ENSG00000163558	ENSG00000124171	0.72	PPI	undirected	SIA
ENSG00000178184	ENSG00000124171	0.35	PPI	undirected	SIA
ENSG00000148498	ENSG00000124171	0.50	PPI	undirected	SIA
ENSG00000198399	ENSG00000149658	0.37	PPI	undirected	SIA
ENSG00000113916	ENSG00000130589	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000112182	0.35	PPI	undirected	SIA
ENSG00000136861	ENSG00000107331	0.37	PPI	undirected	SIA
ENSG00000177885	ENSG00000137831	0.35	PPI	undirected	SIA
ENSG00000113916	ENSG00000177565	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000162961	0.35	PPI	undirected	SIA
ENSG00000141084	ENSG00000152910	0.37	PPI	undirected	SIA
ENSG00000099308	ENSG00000152910	0.37	PPI	undirected	SIA
ENSG00000135108	ENSG00000152910	0.37	PPI	undirected	SIA
ENSG00000141084	ENSG00000144229	0.37	PPI	undirected	SIA
ENSG00000118046	ENSG00000082146	0.70	PPI	undirected	SIA
ENSG00000118046	ENSG00000082146	0.70	PPI	undirected	SIA
ENSG00000135932	ENSG00000082146	0.61	PPI	undirected	SIA
ENSG00000118046	ENSG00000082146	0.70	PPI	undirected	SIA
ENSG00000118046	ENSG00000082146	0.70	PPI	undirected	SIA
ENSG00000135932	ENSG00000082146	0.61	PPI	undirected	SIA
ENSG00000162946	ENSG00000166579	0.66	PPI	undirected	SIA
ENSG00000162946	ENSG00000166579	0.66	PPI	undirected	SIA
ENSG00000162946	ENSG00000166579	0.66	PPI	undirected	SIA
ENSG00000162946	ENSG00000166579	0.66	PPI	undirected	SIA
ENSG00000137486	ENSG00000137054	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000137054	0.35	PPI	undirected	SIA
ENSG00000137601	ENSG00000256683	0.37	PPI	undirected	SIA
ENSG00000096717	ENSG00000135372	0.40	PPI	undirected	SIA
ENSG00000128245	ENSG00000174996	0.35	PPI	undirected	SIA
ENSG00000128245	ENSG00000174996	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000161800	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000161800	0.35	PPI	undirected	SIA
ENSG00000113916	ENSG00000059378	0.35	PPI	undirected	SIA
ENSG00000156475	ENSG00000170145	0.46	PPI	undirected	SIA
ENSG00000156475	ENSG00000170145	0.46	PPI	undirected	SIA
ENSG00000082556	ENSG00000139112	0.37	PPI	undirected	SIA
ENSG00000082556	ENSG00000139112	0.60	PPI	undirected	SIA
ENSG00000171867	ENSG00000213782	0.44	PPI	undirected	SIA
ENSG00000113916	ENSG00000119866	0.35	PPI	undirected	SIA
ENSG00000156603	ENSG00000153107	0.35	PPI	undirected	SIA
ENSG00000156603	ENSG00000118579	0.53	PPI	undirected	SIA
ENSG00000133398	ENSG00000118579	0.62	PPI	undirected	SIA
ENSG00000105085	ENSG00000118579	0.53	PPI	undirected	SIA
ENSG00000141026	ENSG00000118579	0.35	PPI	undirected	SIA
ENSG00000133398	ENSG00000118579	0.62	PPI	undirected	SIA
ENSG00000155111	ENSG00000118579	0.56	PPI	undirected	SIA
ENSG00000063322	ENSG00000118579	0.56	PPI	undirected	SIA
ENSG00000162946	ENSG00000160460	0.51	PPI	undirected	SIA
ENSG00000162946	ENSG00000160460	0.51	PPI	undirected	SIA
ENSG00000151445	ENSG00000184056	0.92	PPI	undirected	SIA
ENSG00000151445	ENSG00000184056	0.92	PPI	undirected	SIA
ENSG00000151445	ENSG00000184056	0.92	PPI	undirected	SIA
ENSG00000151445	ENSG00000184056	0.92	PPI	undirected	SIA
ENSG00000151445	ENSG00000184056	0.92	PPI	undirected	SIA
ENSG00000151445	ENSG00000184056	0.92	PPI	undirected	SIA
ENSG00000151445	ENSG00000184056	0.92	PPI	undirected	SIA
ENSG00000151445	ENSG00000184056	0.92	PPI	undirected	SIA
ENSG00000151445	ENSG00000184056	0.92	PPI	undirected	SIA
ENSG00000151445	ENSG00000184056	0.92	PPI	undirected	SIA
ENSG00000151445	ENSG00000184056	0.92	PPI	undirected	SIA
ENSG00000154447	ENSG00000092421	0.37	PPI	undirected	SIA
ENSG00000154556	ENSG00000092421	0.37	PPI	undirected	SIA
ENSG00000198399	ENSG00000092421	0.37	PPI	undirected	SIA
ENSG00000095637	ENSG00000092421	0.37	PPI	undirected	SIA
ENSG00000156603	ENSG00000100941	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000151846	0.35	PPI	undirected	SIA
ENSG00000089280	ENSG00000073282	0.40	PPI	undirected	SIA
ENSG00000197451	ENSG00000073282	0.40	PPI	undirected	SIA
ENSG00000165119	ENSG00000073282	0.40	PPI	undirected	SIA
ENSG00000165119	ENSG00000073282	0.40	PPI	undirected	SIA
ENSG00000135316	ENSG00000073282	0.40	PPI	undirected	SIA
ENSG00000089280	ENSG00000073282	0.40	PPI	undirected	SIA
ENSG00000141480	ENSG00000169627	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000183336	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000169627	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000183336	0.35	PPI	undirected	SIA
ENSG00000001626	ENSG00000173702	0.35	PPI	undirected	SIA
ENSG00000001626	ENSG00000166930	0.35	PPI	undirected	SIA
ENSG00000188486	ENSG00000101346	0.35	PPI	undirected	SIA
ENSG00000128245	ENSG00000070882	0.35	PPI	undirected	SIA
ENSG00000007047	ENSG00000181852	0.35	PPI	undirected	SIA
ENSG00000146648	ENSG00000163814	0.35	PPI	undirected	SIA
ENSG00000101336	ENSG00000163026	0.40	PPI	undirected	SIA
ENSG00000102981	ENSG00000005175	0.35	PPI	undirected	SIA
ENSG00000118046	ENSG00000005175	0.35	PPI	undirected	SIA
ENSG00000167193	ENSG00000173517	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000162923	0.35	PPI	undirected	SIA
ENSG00000188486	ENSG00000148334	0.35	PPI	undirected	SIA
ENSG00000063322	ENSG00000125485	0.35	PPI	undirected	SIA
ENSG00000156603	ENSG00000125485	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000114978	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000114978	0.35	PPI	undirected	SIA
ENSG00000128245	ENSG00000068615	0.35	PPI	undirected	SIA
ENSG00000134698	ENSG00000177542	0.35	PPI	undirected	SIA
ENSG00000160691	ENSG00000152229	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000152229	0.53	PPI	undirected	SIA
ENSG00000141026	ENSG00000124641	0.53	PPI	undirected	SIA
ENSG00000105085	ENSG00000124641	0.53	PPI	undirected	SIA
ENSG00000063322	ENSG00000124641	0.68	PPI	undirected	SIA
ENSG00000133398	ENSG00000124641	0.71	PPI	undirected	SIA
ENSG00000133398	ENSG00000124641	0.71	PPI	undirected	SIA
ENSG00000155111	ENSG00000124641	0.56	PPI	undirected	SIA
ENSG00000156603	ENSG00000124641	0.64	PPI	undirected	SIA
ENSG00000160293	ENSG00000136536	0.37	PPI	undirected	SIA
ENSG00000113916	ENSG00000181090	0.35	PPI	undirected	SIA
ENSG00000184056	ENSG00000151445	0.92	PPI	undirected	SIA
ENSG00000139719	ENSG00000151445	0.46	PPI	undirected	SIA
ENSG00000139719	ENSG00000151445	0.46	PPI	undirected	SIA
ENSG00000171867	ENSG00000175213	0.44	PPI	undirected	SIA
ENSG00000133704	ENSG00000126070	0.64	PPI	undirected	SIA
ENSG00000134698	ENSG00000126070	0.50	PPI	undirected	SIA
ENSG00000001626	ENSG00000065665	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000125630	0.35	PPI	undirected	SIA
ENSG00000165029	ENSG00000104863	0.40	PPI	undirected	SIA
ENSG00000170315	ENSG00000108854	0.62	PPI	undirected	SIA
ENSG00000168412	ENSG00000114450	0.35	PPI	undirected	SIA
ENSG00000134640	ENSG00000114450	0.35	PPI	undirected	SIA
ENSG00000156475	ENSG00000109519	0.35	PPI	undirected	SIA
ENSG00000096384	ENSG00000139637	0.35	PPI	undirected	SIA
ENSG00000130147	ENSG00000107679	0.51	PPI	undirected	SIA
ENSG00000099942	ENSG00000107679	0.37	PPI	undirected	SIA
ENSG00000096717	ENSG00000128886	0.40	PPI	undirected	SIA
ENSG00000141480	ENSG00000111199	0.35	PPI	undirected	SIA
ENSG00000113916	ENSG00000064547	0.35	PPI	undirected	SIA
ENSG00000113916	ENSG00000172379	0.35	PPI	undirected	SIA
ENSG00000113916	ENSG00000184226	0.35	PPI	undirected	SIA
ENSG00000085832	ENSG00000131844	0.35	PPI	undirected	SIA
ENSG00000165458	ENSG00000131844	0.35	PPI	undirected	SIA
ENSG00000154127	ENSG00000131844	0.35	PPI	undirected	SIA
ENSG00000126070	ENSG00000134698	0.50	PPI	undirected	SIA
ENSG00000163618	ENSG00000122778	0.37	PPI	undirected	SIA
ENSG00000198399	ENSG00000122778	0.37	PPI	undirected	SIA
ENSG00000151914	ENSG00000122778	0.37	PPI	undirected	SIA
ENSG00000167306	ENSG00000122778	0.37	PPI	undirected	SIA
ENSG00000204406	ENSG00000122778	0.37	PPI	undirected	SIA
ENSG00000163558	ENSG00000145555	0.35	PPI	undirected	SIA
ENSG00000148498	ENSG00000102981	0.76	PPI	undirected	SIA
ENSG00000163558	ENSG00000102981	0.93	PPI	undirected	SIA
ENSG00000124171	ENSG00000102981	0.35	PPI	undirected	SIA
ENSG00000128245	ENSG00000102981	0.50	PPI	undirected	SIA
ENSG00000148498	ENSG00000102981	0.76	PPI	undirected	SIA
ENSG00000141480	ENSG00000182117	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000182117	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000182117	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000182117	0.35	PPI	undirected	SIA
ENSG00000175470	ENSG00000178028	0.35	PPI	undirected	SIA
ENSG00000133398	ENSG00000136146	0.77	PPI	undirected	SIA
ENSG00000155111	ENSG00000136146	0.56	PPI	undirected	SIA
ENSG00000105085	ENSG00000136146	0.71	PPI	undirected	SIA
ENSG00000141026	ENSG00000136146	0.76	PPI	undirected	SIA
ENSG00000063322	ENSG00000136146	0.53	PPI	undirected	SIA
ENSG00000156603	ENSG00000136146	0.73	PPI	undirected	SIA
ENSG00000133398	ENSG00000136146	0.77	PPI	undirected	SIA
ENSG00000167193	ENSG00000087589	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000172301	0.35	PPI	undirected	SIA
ENSG00000173801	ENSG00000148737	0.60	PPI	undirected	SIA
ENSG00000173801	ENSG00000148737	0.60	PPI	undirected	SIA
ENSG00000173801	ENSG00000148737	0.60	PPI	undirected	SIA
ENSG00000001626	ENSG00000196236	0.35	PPI	undirected	SIA
ENSG00000113916	ENSG00000197892	0.35	PPI	undirected	SIA
ENSG00000075711	ENSG00000197892	0.40	PPI	undirected	SIA
ENSG00000134640	ENSG00000135916	0.35	PPI	undirected	SIA
ENSG00000166851	ENSG00000115760	0.46	PPI	undirected	SIA
ENSG00000166851	ENSG00000115760	0.46	PPI	undirected	SIA
ENSG00000131558	ENSG00000115760	0.56	PPI	undirected	SIA
ENSG00000137807	ENSG00000115760	0.56	PPI	undirected	SIA
ENSG00000144674	ENSG00000115760	0.27	PPI	undirected	SIA
ENSG00000131558	ENSG00000115760	0.56	PPI	undirected	SIA
ENSG00000160293	ENSG00000115760	0.37	PPI	undirected	SIA
ENSG00000169032	ENSG00000115760	0.40	PPI	undirected	SIA
ENSG00000178999	ENSG00000115760	0.27	PPI	undirected	SIA
ENSG00000177885	ENSG00000196923	0.35	PPI	undirected	SIA
ENSG00000156603	ENSG00000165732	0.35	PPI	undirected	SIA
ENSG00000096384	ENSG00000095380	0.35	PPI	undirected	SIA
ENSG00000146648	ENSG00000070785	0.35	PPI	undirected	SIA
ENSG00000113916	ENSG00000184708	0.35	PPI	undirected	SIA
ENSG00000166579	ENSG00000162946	0.66	PPI	undirected	SIA
ENSG00000166963	ENSG00000162946	0.51	PPI	undirected	SIA
ENSG00000092054	ENSG00000162946	0.37	PPI	undirected	SIA
ENSG00000160460	ENSG00000162946	0.51	PPI	undirected	SIA
ENSG00000204104	ENSG00000162946	0.66	PPI	undirected	SIA
ENSG00000163492	ENSG00000162946	0.37	PPI	undirected	SIA
ENSG00000171681	ENSG00000162946	0.37	PPI	undirected	SIA
ENSG00000166579	ENSG00000162946	0.66	PPI	undirected	SIA
ENSG00000182923	ENSG00000162946	0.63	PPI	undirected	SIA
ENSG00000099849	ENSG00000162946	0.37	PPI	undirected	SIA
ENSG00000169136	ENSG00000162946	0.54	PPI	undirected	SIA
ENSG00000169136	ENSG00000162946	0.54	PPI	undirected	SIA
ENSG00000166579	ENSG00000162946	0.66	PPI	undirected	SIA
ENSG00000077522	ENSG00000162946	0.51	PPI	undirected	SIA
ENSG00000166963	ENSG00000162946	0.51	PPI	undirected	SIA
ENSG00000010017	ENSG00000162946	0.51	PPI	undirected	SIA
ENSG00000166579	ENSG00000162946	0.66	PPI	undirected	SIA
ENSG00000010017	ENSG00000162946	0.51	PPI	undirected	SIA
ENSG00000010017	ENSG00000162946	0.51	PPI	undirected	SIA
ENSG00000128272	ENSG00000162946	0.37	PPI	undirected	SIA
ENSG00000099849	ENSG00000162946	0.37	PPI	undirected	SIA
ENSG00000163492	ENSG00000162946	0.37	PPI	undirected	SIA
ENSG00000147677	ENSG00000162946	0.63	PPI	undirected	SIA
ENSG00000147677	ENSG00000162946	0.63	PPI	undirected	SIA
ENSG00000128272	ENSG00000162946	0.37	PPI	undirected	SIA
ENSG00000131018	ENSG00000162946	0.51	PPI	undirected	SIA
ENSG00000166579	ENSG00000162946	0.66	PPI	undirected	SIA
ENSG00000169136	ENSG00000162946	0.54	PPI	undirected	SIA
ENSG00000128272	ENSG00000162946	0.37	PPI	undirected	SIA
ENSG00000166963	ENSG00000162946	0.51	PPI	undirected	SIA
ENSG00000110318	ENSG00000162946	0.37	PPI	undirected	SIA
ENSG00000169136	ENSG00000162946	0.54	PPI	undirected	SIA
ENSG00000204104	ENSG00000162946	0.66	PPI	undirected	SIA
ENSG00000131018	ENSG00000162946	0.51	PPI	undirected	SIA
ENSG00000166579	ENSG00000162946	0.66	PPI	undirected	SIA
ENSG00000204104	ENSG00000162946	0.66	PPI	undirected	SIA
ENSG00000147677	ENSG00000162946	0.63	PPI	undirected	SIA
ENSG00000169136	ENSG00000162946	0.54	PPI	undirected	SIA
ENSG00000147677	ENSG00000162946	0.63	PPI	undirected	SIA
ENSG00000115540	ENSG00000090372	0.46	PPI	undirected	SIA
ENSG00000115540	ENSG00000090372	0.46	PPI	undirected	SIA
ENSG00000196792	ENSG00000090372	0.72	PPI	undirected	SIA
ENSG00000105568	ENSG00000090372	0.46	PPI	undirected	SIA
ENSG00000052723	ENSG00000090372	0.46	PPI	undirected	SIA
ENSG00000143093	ENSG00000090372	0.46	PPI	undirected	SIA
ENSG00000114209	ENSG00000090372	0.35	PPI	undirected	SIA
ENSG00000113575	ENSG00000090372	0.46	PPI	undirected	SIA
ENSG00000113575	ENSG00000090372	0.46	PPI	undirected	SIA
ENSG00000115694	ENSG00000090372	0.53	PPI	undirected	SIA
ENSG00000009790	ENSG00000090372	0.35	PPI	undirected	SIA
ENSG00000143079	ENSG00000090372	0.60	PPI	undirected	SIA
ENSG00000105568	ENSG00000090372	0.46	PPI	undirected	SIA
ENSG00000134602	ENSG00000090372	0.53	PPI	undirected	SIA
ENSG00000104695	ENSG00000090372	0.35	PPI	undirected	SIA
ENSG00000077063	ENSG00000090372	0.35	PPI	undirected	SIA
ENSG00000196792	ENSG00000090372	0.72	PPI	undirected	SIA
ENSG00000102572	ENSG00000090372	0.67	PPI	undirected	SIA
ENSG00000086015	ENSG00000163482	0.37	PPI	undirected	SIA
ENSG00000169933	ENSG00000163482	0.37	PPI	undirected	SIA
ENSG00000136861	ENSG00000163482	0.37	PPI	undirected	SIA
ENSG00000113916	ENSG00000113360	0.35	PPI	undirected	SIA
ENSG00000113916	ENSG00000160007	0.35	PPI	undirected	SIA
ENSG00000075624	ENSG00000116120	0.40	PPI	undirected	SIA
ENSG00000088986	ENSG00000114737	0.35	PPI	undirected	SIA
ENSG00000096384	ENSG00000067704	0.35	PPI	undirected	SIA
ENSG00000117560	ENSG00000155307	0.44	PPI	undirected	SIA
ENSG00000128245	ENSG00000137171	0.35	PPI	undirected	SIA
ENSG00000096717	ENSG00000139734	0.40	PPI	undirected	SIA
ENSG00000085832	ENSG00000138756	0.35	PPI	undirected	SIA
ENSG00000152234	ENSG00000142082	0.52	PPI	undirected	SIA
ENSG00000156603	ENSG00000113810	0.35	PPI	undirected	SIA
ENSG00000113916	ENSG00000138430	0.35	PPI	undirected	SIA
ENSG00000136111	ENSG00000244462	0.37	PPI	undirected	SIA
ENSG00000156475	ENSG00000082497	0.46	PPI	undirected	SIA
ENSG00000156475	ENSG00000082497	0.46	PPI	undirected	SIA
ENSG00000105568	ENSG00000082497	0.35	PPI	undirected	SIA
ENSG00000156475	ENSG00000082497	0.46	PPI	undirected	SIA
ENSG00000177885	ENSG00000101331	0.35	PPI	undirected	SIA
ENSG00000102981	ENSG00000088356	0.35	PPI	undirected	SIA
ENSG00000188486	ENSG00000144827	0.35	PPI	undirected	SIA
ENSG00000143553	ENSG00000186222	0.37	PPI	undirected	SIA
ENSG00000001626	ENSG00000148943	0.35	PPI	undirected	SIA
ENSG00000130147	ENSG00000101189	0.37	PPI	undirected	SIA
ENSG00000184702	ENSG00000138758	0.59	PPI	undirected	SIA
ENSG00000184702	ENSG00000138758	0.59	PPI	undirected	SIA
ENSG00000156603	ENSG00000042429	0.73	PPI	undirected	SIA
ENSG00000105085	ENSG00000042429	0.53	PPI	undirected	SIA
ENSG00000063322	ENSG00000042429	0.64	PPI	undirected	SIA
ENSG00000141026	ENSG00000042429	0.53	PPI	undirected	SIA
ENSG00000133398	ENSG00000042429	0.87	PPI	undirected	SIA
ENSG00000133398	ENSG00000042429	0.87	PPI	undirected	SIA
ENSG00000155111	ENSG00000042429	0.56	PPI	undirected	SIA
ENSG00000063322	ENSG00000185973	0.35	PPI	undirected	SIA
ENSG00000133398	ENSG00000185973	0.35	PPI	undirected	SIA
ENSG00000141026	ENSG00000185973	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000197785	0.35	PPI	undirected	SIA
ENSG00000001626	ENSG00000197785	0.35	PPI	undirected	SIA
ENSG00000115694	ENSG00000111790	0.53	PPI	undirected	SIA
ENSG00000143093	ENSG00000111790	0.35	PPI	undirected	SIA
ENSG00000114209	ENSG00000111790	0.35	PPI	undirected	SIA
ENSG00000115540	ENSG00000111790	0.35	PPI	undirected	SIA
ENSG00000052723	ENSG00000111790	0.35	PPI	undirected	SIA
ENSG00000102572	ENSG00000111790	0.53	PPI	undirected	SIA
ENSG00000196792	ENSG00000111790	0.64	PPI	undirected	SIA
ENSG00000009790	ENSG00000111790	0.35	PPI	undirected	SIA
ENSG00000085832	ENSG00000157191	0.35	PPI	undirected	SIA
ENSG00000171867	ENSG00000086589	0.44	PPI	undirected	SIA
ENSG00000141026	ENSG00000141026	0.53	PPI	undirected	SIA
ENSG00000155111	ENSG00000141026	0.62	PPI	undirected	SIA
ENSG00000063322	ENSG00000141026	0.53	PPI	undirected	SIA
ENSG00000133398	ENSG00000141026	0.71	PPI	undirected	SIA
ENSG00000105085	ENSG00000141026	0.64	PPI	undirected	SIA
ENSG00000156603	ENSG00000141026	0.64	PPI	undirected	SIA
ENSG00000133398	ENSG00000141026	0.71	PPI	undirected	SIA
ENSG00000102981	ENSG00000104872	0.35	PPI	undirected	SIA
ENSG00000171867	ENSG00000145912	0.44	PPI	undirected	SIA
ENSG00000141026	ENSG00000063322	0.53	PPI	undirected	SIA
ENSG00000155111	ENSG00000063322	0.62	PPI	undirected	SIA
ENSG00000133398	ENSG00000063322	0.77	PPI	undirected	SIA
ENSG00000105085	ENSG00000063322	0.53	PPI	undirected	SIA
ENSG00000133398	ENSG00000063322	0.77	PPI	undirected	SIA
ENSG00000063322	ENSG00000063322	0.64	PPI	undirected	SIA
ENSG00000156603	ENSG00000063322	0.80	PPI	undirected	SIA
ENSG00000177885	ENSG00000158019	0.35	PPI	undirected	SIA
ENSG00000134698	ENSG00000011478	0.35	PPI	undirected	SIA
ENSG00000126070	ENSG00000011478	0.35	PPI	undirected	SIA
ENSG00000149923	ENSG00000163605	0.82	PPI	undirected	SIA
ENSG00000141480	ENSG00000183785	0.35	PPI	undirected	SIA
ENSG00000113916	ENSG00000007174	0.35	PPI	undirected	SIA
ENSG00000128245	ENSG00000120709	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000029363	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000029363	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000029363	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000029363	0.35	PPI	undirected	SIA
ENSG00000113916	ENSG00000108651	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000138594	0.35	PPI	undirected	SIA
ENSG00000001626	ENSG00000138594	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000138594	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000138594	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000138594	0.35	PPI	undirected	SIA
ENSG00000001626	ENSG00000138594	0.35	PPI	undirected	SIA
ENSG00000133789	ENSG00000008300	0.37	PPI	undirected	SIA
ENSG00000151914	ENSG00000008300	0.37	PPI	undirected	SIA
ENSG00000170348	ENSG00000205155	0.50	PPI	undirected	SIA
ENSG00000162736	ENSG00000205155	0.66	PPI	undirected	SIA
ENSG00000162736	ENSG00000205155	0.66	PPI	undirected	SIA
ENSG00000029725	ENSG00000125447	0.51	PPI	undirected	SIA
ENSG00000029725	ENSG00000125447	0.51	PPI	undirected	SIA
