ensg1	ensg2
ENSG00000166206	ENSG00000213190
ENSG00000166257	ENSG00000169946
ENSG00000166257	ENSG00000176928
ENSG00000166257	ENSG00000198739
ENSG00000166257	ENSG00000200413
ENSG00000166257	ENSG00000203685
ENSG00000166257	ENSG00000211445
ENSG00000166257	ENSG00000259494
ENSG00000166348	ENSG00000183444
ENSG00000166710	ENSG00000229644
ENSG00000166770	ENSG00000220205
ENSG00000166913	ENSG00000211445
ENSG00000166928	ENSG00000178568
ENSG00000167123	ENSG00000183960
ENSG00000167535	ENSG00000168490
ENSG00000167535	ENSG00000185274
ENSG00000167535	ENSG00000204869
ENSG00000167614	ENSG00000186642
ENSG00000167703	ENSG00000168539
ENSG00000167703	ENSG00000171617
ENSG00000167703	ENSG00000174145
ENSG00000167703	ENSG00000179388
ENSG00000167703	ENSG00000181418
ENSG00000167703	ENSG00000183662
ENSG00000167703	ENSG00000185742
ENSG00000167703	ENSG00000189181
ENSG00000167703	ENSG00000221890
ENSG00000168081	ENSG00000202167
ENSG00000168280	ENSG00000205362
ENSG00000168394	ENSG00000170091
ENSG00000168490	ENSG00000176204
ENSG00000169085	ENSG00000172137
ENSG00000169085	ENSG00000178568
ENSG00000169085	ENSG00000189056
ENSG00000169385	ENSG00000189223
ENSG00000169504	ENSG00000185052
ENSG00000169504	ENSG00000189056
ENSG00000169507	ENSG00000185883
ENSG00000169744	ENSG00000215937
ENSG00000169836	ENSG00000221857
ENSG00000169946	ENSG00000171617
ENSG00000169946	ENSG00000176871
ENSG00000169946	ENSG00000186642
ENSG00000170027	ENSG00000171617
ENSG00000170027	ENSG00000176871
ENSG00000170027	ENSG00000182621
ENSG00000170027	ENSG00000183807
ENSG00000170027	ENSG00000196542
ENSG00000170027	ENSG00000198963
ENSG00000170027	ENSG00000240771
ENSG00000170091	ENSG00000188011
ENSG00000170091	ENSG00000235750
ENSG00000170214	ENSG00000196990
ENSG00000170345	ENSG00000185052
ENSG00000170458	ENSG00000171208
ENSG00000171051	ENSG00000171208
ENSG00000171051	ENSG00000189223
ENSG00000171208	ENSG00000183722
ENSG00000171208	ENSG00000198805
ENSG00000171208	ENSG00000229644
ENSG00000171223	ENSG00000185052
ENSG00000171223	ENSG00000185666
ENSG00000171509	ENSG00000172575
ENSG00000171617	ENSG00000172209
ENSG00000171617	ENSG00000177301
ENSG00000171617	ENSG00000183023
ENSG00000171617	ENSG00000185745
ENSG00000171617	ENSG00000196542
ENSG00000171617	ENSG00000196876
ENSG00000171860	ENSG00000189056
ENSG00000172031	ENSG00000175352
ENSG00000172031	ENSG00000185883
ENSG00000172031	ENSG00000197872
ENSG00000172137	ENSG00000186642
ENSG00000172137	ENSG00000196743
ENSG00000172209	ENSG00000173915
ENSG00000172209	ENSG00000176871
ENSG00000172209	ENSG00000183454
ENSG00000172209	ENSG00000185883
ENSG00000172209	ENSG00000186642
ENSG00000172209	ENSG00000187446
ENSG00000172348	ENSG00000183454
ENSG00000172348	ENSG00000185883
ENSG00000172348	ENSG00000186642
ENSG00000172348	ENSG00000187446
ENSG00000172348	ENSG00000197872
ENSG00000172348	ENSG00000221890
ENSG00000172602	ENSG00000176171
ENSG00000173113	ENSG00000259494
ENSG00000173114	ENSG00000197043
ENSG00000173915	ENSG00000184349
ENSG00000174437	ENSG00000213190
ENSG00000174871	ENSG00000176928
ENSG00000174938	ENSG00000183807
ENSG00000174938	ENSG00000198797
ENSG00000175352	ENSG00000185760
ENSG00000175352	ENSG00000198739
ENSG00000175874	ENSG00000213190
ENSG00000175874	ENSG00000220205
ENSG00000176171	ENSG00000254652
ENSG00000176204	ENSG00000186642
ENSG00000176406	ENSG00000221890
ENSG00000176697	ENSG00000185008
ENSG00000176697	ENSG00000241652
ENSG00000176728	ENSG00000205358
ENSG00000176728	ENSG00000239309
ENSG00000176871	ENSG00000183023
ENSG00000176928	ENSG00000185008
ENSG00000176928	ENSG00000186642
ENSG00000176928	ENSG00000197872
ENSG00000176928	ENSG00000221890
ENSG00000177108	ENSG00000221890
ENSG00000177119	ENSG00000178568
ENSG00000177119	ENSG00000189056
ENSG00000177301	ENSG00000185883
ENSG00000177301	ENSG00000186642
ENSG00000177301	ENSG00000197872
ENSG00000177301	ENSG00000221890
ENSG00000177575	ENSG00000206052
ENSG00000177600	ENSG00000215937
ENSG00000177606	ENSG00000185052
ENSG00000177606	ENSG00000189056
ENSG00000177807	ENSG00000186297
ENSG00000178235	ENSG00000178568
ENSG00000178568	ENSG00000204389
ENSG00000178568	ENSG00000223865
ENSG00000179841	ENSG00000211445
ENSG00000180332	ENSG00000186642
ENSG00000182541	ENSG00000188257
ENSG00000182621	ENSG00000186642
ENSG00000182621	ENSG00000197872
ENSG00000182621	ENSG00000215937
ENSG00000182732	ENSG00000185883
ENSG00000183023	ENSG00000196950
ENSG00000183023	ENSG00000196990
ENSG00000183023	ENSG00000198739
ENSG00000183023	ENSG00000213190
ENSG00000183454	ENSG00000213190
ENSG00000183666	ENSG00000197142
ENSG00000183666	ENSG00000234745
ENSG00000183775	ENSG00000186642
ENSG00000183807	ENSG00000186642
ENSG00000183807	ENSG00000187446
ENSG00000183807	ENSG00000197872
ENSG00000183807	ENSG00000215937
ENSG00000184349	ENSG00000186642
ENSG00000184349	ENSG00000221890
ENSG00000184349	ENSG00000221946
ENSG00000184349	ENSG00000242173
ENSG00000184678	ENSG00000189056
ENSG00000185008	ENSG00000198682
ENSG00000185052	ENSG00000204389
ENSG00000185052	ENSG00000221890
ENSG00000185432	ENSG00000214776
ENSG00000185518	ENSG00000213190
ENSG00000185745	ENSG00000221890
ENSG00000185760	ENSG00000215937
ENSG00000185883	ENSG00000196542
ENSG00000185883	ENSG00000252793
ENSG00000186369	ENSG00000211445
ENSG00000186417	ENSG00000186470
ENSG00000186642	ENSG00000188011
ENSG00000186642	ENSG00000196542
ENSG00000186642	ENSG00000196562
ENSG00000186642	ENSG00000196730
ENSG00000186642	ENSG00000196876
ENSG00000186642	ENSG00000198626
ENSG00000186642	ENSG00000198963
ENSG00000186642	ENSG00000203685
ENSG00000186642	ENSG00000248905
ENSG00000187446	ENSG00000198739
ENSG00000187446	ENSG00000198797
ENSG00000187664	ENSG00000221890
ENSG00000188011	ENSG00000196230
ENSG00000188313	ENSG00000197324
ENSG00000188313	ENSG00000236992
ENSG00000188313	ENSG00000244734
ENSG00000188803	ENSG00000242662
ENSG00000189056	ENSG00000189067
ENSG00000189056	ENSG00000197405
ENSG00000189056	ENSG00000198682
ENSG00000189056	ENSG00000204389
ENSG00000189056	ENSG00000229644
ENSG00000189056	ENSG00000231991
ENSG00000189223	ENSG00000196136
ENSG00000196071	ENSG00000199347
ENSG00000196126	ENSG00000198502
ENSG00000196126	ENSG00000209804
ENSG00000196136	ENSG00000197324
ENSG00000196159	ENSG00000198216
ENSG00000196230	ENSG00000203685
ENSG00000196352	ENSG00000213983
ENSG00000196542	ENSG00000197872
ENSG00000196542	ENSG00000221890
ENSG00000196562	ENSG00000198216
ENSG00000196876	ENSG00000198739
ENSG00000197043	ENSG00000198739
ENSG00000197043	ENSG00000240771
ENSG00000197106	ENSG00000198739
ENSG00000197324	ENSG00000205362
ENSG00000197872	ENSG00000198739
ENSG00000197872	ENSG00000203685
ENSG00000197872	ENSG00000213190
ENSG00000198034	ENSG00000205362
ENSG00000198034	ENSG00000214776
ENSG00000198034	ENSG00000239309
ENSG00000198692	ENSG00000213088
ENSG00000198692	ENSG00000229236
ENSG00000198692	ENSG00000239309
ENSG00000198739	ENSG00000198961
ENSG00000198739	ENSG00000203879
ENSG00000198739	ENSG00000213190
ENSG00000198739	ENSG00000214517
ENSG00000199516	ENSG00000240259
ENSG00000199516	ENSG00000242503
ENSG00000200413	ENSG00000210144
ENSG00000200413	ENSG00000210164
ENSG00000200413	ENSG00000210176
ENSG00000200413	ENSG00000210191
ENSG00000200413	ENSG00000239309
ENSG00000200413	ENSG00000240701
ENSG00000200413	ENSG00000242742
ENSG00000202167	ENSG00000234975
ENSG00000203685	ENSG00000221890
ENSG00000204580	ENSG00000215937
ENSG00000205358	ENSG00000229236
ENSG00000205362	ENSG00000236992
ENSG00000209804	ENSG00000242742
ENSG00000209804	ENSG00000252139
ENSG00000209804	ENSG00000252666
ENSG00000210144	ENSG00000259494
ENSG00000210176	ENSG00000259494
ENSG00000210191	ENSG00000259494
ENSG00000210195	ENSG00000259494
ENSG00000210196	ENSG00000259494
ENSG00000213190	ENSG00000214517
ENSG00000214517	ENSG00000259494
ENSG00000214776	ENSG00000229236
ENSG00000214776	ENSG00000236992
ENSG00000221890	ENSG00000248905
ENSG00000229236	ENSG00000239309
ENSG00000239309	ENSG00000259494
ENSG00000240182	ENSG00000259494
ENSG00000240701	ENSG00000259494
ENSG00000242662	ENSG00000259494
ENSG00000242742	ENSG00000259494
ENSG00000243120	ENSG00000259494
